日期,時間,平均車速(km/h),車輛總數,datetime,時段,過去1小時平均車速,未來20分鐘壅塞
2024/2/24,04:00,103.03,62,2024/2/24 04:00,清晨,105.1125,0
2024/2/24,04:05,101.04,48,2024/2/24 04:05,清晨,104.5325,0
2024/2/24,04:10,105.11,45,2024/2/24 04:10,清晨,104.48,0
2024/2/24,04:15,108.28,53,2024/2/24 04:15,清晨,104.895,0
2024/2/24,04:20,108.28,53,2024/2/24 04:20,清晨,105.31,0
2024/2/24,04:25,102.32,69,2024/2/24 04:25,清晨,104.9216667,0
2024/2/24,04:30,106.44,57,2024/2/24 04:30,清晨,105.1158333,0
2024/2/24,04:35,106.44,57,2024/2/24 04:35,清晨,105.31,0
2024/2/24,04:40,104.35,81,2024/2/24 04:40,清晨,105.1633333,0
2024/2/24,04:45,104.93,95,2024/2/24 04:45,清晨,105.0058333,0
2024/2/24,04:50,104.93,95,2024/2/24 04:50,清晨,104.8483333,0
2024/2/24,04:55,107.25,99,2024/2/24 04:55,清晨,105.2,0
2024/2/24,05:00,107.25,99,2024/2/24 05:00,清晨,105.5516667,0
2024/2/24,05:05,103.24,89,2024/2/24 05:05,清晨,105.735,0
2024/2/24,05:10,99.91,89,2024/2/24 05:10,清晨,105.3016667,0
2024/2/24,05:15,104.14,116,2024/2/24 05:15,清晨,104.9566667,0
2024/2/24,05:20,104.14,116,2024/2/24 05:20,清晨,104.6116667,0
2024/2/24,05:25,105.46,123,2024/2/24 05:25,清晨,104.8733333,0
2024/2/24,05:30,105.1,168,2024/2/24 05:30,清晨,104.7616667,0
2024/2/24,05:35,105.1,168,2024/2/24 05:35,清晨,104.65,0
2024/2/24,05:40,106.1,177,2024/2/24 05:40,清晨,104.7958333,0
2024/2/24,05:45,107.37,196,2024/2/24 05:45,清晨,104.9991667,0
2024/2/24,05:50,107.37,196,2024/2/24 05:50,清晨,105.2025,0
2024/2/24,05:55,106.45,238,2024/2/24 05:55,清晨,105.1358333,0
2024/2/24,06:00,106.45,238,2024/2/24 06:00,早上,105.0691667,0
2024/2/24,06:05,102.71,251,2024/2/24 06:05,早上,105.025,0
2024/2/24,06:10,101.25,305,2024/2/24 06:10,早上,105.1366667,0
2024/2/24,06:15,101.95,300,2024/2/24 06:15,早上,104.9541667,0
2024/2/24,06:20,101.95,300,2024/2/24 06:20,早上,104.7716667,0
2024/2/24,06:25,102.02,338,2024/2/24 06:25,早上,104.485,0
2024/2/24,06:30,101.6,388,2024/2/24 06:30,早上,104.1933333,0
2024/2/24,06:35,101.6,388,2024/2/24 06:35,早上,103.9016667,0
2024/2/24,06:40,98.26,454,2024/2/24 06:40,早上,103.2483333,0
2024/2/24,06:45,100.15,447,2024/2/24 06:45,早上,102.6466667,0
2024/2/24,06:50,100.15,447,2024/2/24 06:50,早上,102.045,0
2024/2/24,06:55,100.16,525,2024/2/24 06:55,早上,101.5208333,0
2024/2/24,07:00,100.16,525,2024/2/24 07:00,早上,100.9966667,0
2024/2/24,07:05,98.07,606,2024/2/24 07:05,早上,100.61,0
2024/2/24,07:10,96.39,573,2024/2/24 07:10,早上,100.205,0
2024/2/24,07:15,93.63,637,2024/2/24 07:15,早上,99.51166667,0
2024/2/24,07:20,93.63,637,2024/2/24 07:20,早上,98.81833333,0
2024/2/24,07:25,94.65,649,2024/2/24 07:25,早上,98.20416667,0
2024/2/24,07:30,90,704,2024/2/24 07:30,早上,97.2375,0
2024/2/24,07:35,90,704,2024/2/24 07:35,早上,96.27083333,0
2024/2/24,07:40,91.43,715,2024/2/24 07:40,早上,95.70166667,0
2024/2/24,07:45,91.5,706,2024/2/24 07:45,早上,94.98083333,0
2024/2/24,07:50,91.5,706,2024/2/24 07:50,早上,94.26,0
2024/2/24,07:55,83.62,713,2024/2/24 07:55,早上,92.88166667,0
2024/2/24,08:00,83.62,713,2024/2/24 08:00,早上,91.50333333,0
2024/2/24,08:05,80.5,749,2024/2/24 08:05,早上,90.03916667,0
2024/2/24,08:10,77.55,740,2024/2/24 08:10,早上,88.46916667,0
2024/2/24,08:15,80.11,742,2024/2/24 08:15,早上,87.3425,0
2024/2/24,08:20,80.11,742,2024/2/24 08:20,早上,86.21583333,0
2024/2/24,08:25,73.91,758,2024/2/24 08:25,早上,84.4875,0
2024/2/24,08:30,73.39,743,2024/2/24 08:30,早上,83.10333333,0
2024/2/24,08:35,73.39,743,2024/2/24 08:35,早上,81.71916667,0
2024/2/24,08:40,72.83,667,2024/2/24 08:40,早上,80.16916667,0
2024/2/24,08:45,69.89,685,2024/2/24 08:45,早上,78.36833333,0
2024/2/24,08:50,69.89,685,2024/2/24 08:50,早上,76.5675,0
2024/2/24,08:55,70.31,697,2024/2/24 08:55,早上,75.45833333,0
2024/2/24,09:00,70.31,697,2024/2/24 09:00,早上,74.34916667,0
2024/2/24,09:05,74.12,743,2024/2/24 09:05,早上,73.8175,0
2024/2/24,09:10,71.7,639,2024/2/24 09:10,早上,73.33,0
2024/2/24,09:15,67.27,675,2024/2/24 09:15,早上,72.26,0
2024/2/24,09:20,67.27,675,2024/2/24 09:20,早上,71.19,0
2024/2/24,09:25,64.26,696,2024/2/24 09:25,早上,70.38583333,0
2024/2/24,09:30,66.53,698,2024/2/24 09:30,早上,69.81416667,0
2024/2/24,09:35,66.53,698,2024/2/24 09:35,早上,69.2425,0
2024/2/24,09:40,63.12,667,2024/2/24 09:40,早上,68.43333333,0
2024/2/24,09:45,61.09,671,2024/2/24 09:45,早上,67.7,0
2024/2/24,09:50,61.09,671,2024/2/24 09:50,早上,66.96666667,0
2024/2/24,09:55,58.53,669,2024/2/24 09:55,早上,65.985,1
2024/2/24,10:00,58.53,669,2024/2/24 10:00,早上,65.00333333,1
2024/2/24,10:05,59.16,672,2024/2/24 10:05,早上,63.75666667,1
2024/2/24,10:10,56.72,645,2024/2/24 10:10,早上,62.50833333,1
2024/2/24,10:15,59.53,636,2024/2/24 10:15,早上,61.86333333,1
2024/2/24,10:20,59.53,636,2024/2/24 10:20,早上,61.21833333,1
2024/2/24,10:25,57.88,653,2024/2/24 10:25,早上,60.68666667,1
2024/2/24,10:30,56.72,629,2024/2/24 10:30,早上,59.86916667,1
2024/2/24,10:35,56.72,629,2024/2/24 10:35,早上,59.05166667,1
2024/2/24,10:40,58.51,631,2024/2/24 10:40,早上,58.6675,1
2024/2/24,10:45,58.74,669,2024/2/24 10:45,早上,58.47166667,1
2024/2/24,10:50,58.74,669,2024/2/24 10:50,早上,58.27583333,1
2024/2/24,10:55,58.73,595,2024/2/24 10:55,早上,58.2925,1
2024/2/24,11:00,58.73,595,2024/2/24 11:00,早上,58.30916667,1
2024/2/24,11:05,59.79,626,2024/2/24 11:05,早上,58.36166667,1
2024/2/24,11:10,60.83,644,2024/2/24 11:10,早上,58.70416667,1
2024/2/24,11:15,56.87,642,2024/2/24 11:15,早上,58.4825,1
2024/2/24,11:20,56.87,642,2024/2/24 11:20,早上,58.26083333,1
2024/2/24,11:25,56.19,651,2024/2/24 11:25,早上,58.12,1
2024/2/24,11:30,58.08,622,2024/2/24 11:30,早上,58.23333333,1
2024/2/24,11:35,58.08,622,2024/2/24 11:35,早上,58.34666667,1
2024/2/24,11:40,58.01,606,2024/2/24 11:40,早上,58.305,1
2024/2/24,11:45,57.14,626,2024/2/24 11:45,早上,58.17166667,1
2024/2/24,11:50,57.14,626,2024/2/24 11:50,早上,58.03833333,1
2024/2/24,11:55,59.41,569,2024/2/24 11:55,早上,58.095,1
2024/2/24,12:00,59.41,569,2024/2/24 12:00,中午,58.15166667,1
2024/2/24,12:05,59.74,618,2024/2/24 12:05,中午,58.1475,1
2024/2/24,12:10,57.62,615,2024/2/24 12:10,中午,57.88,1
2024/2/24,12:15,58.52,575,2024/2/24 12:15,中午,58.0175,1
2024/2/24,12:20,58.52,575,2024/2/24 12:20,中午,58.155,1
2024/2/24,12:25,55.39,604,2024/2/24 12:25,中午,58.08833333,1
2024/2/24,12:30,59.94,584,2024/2/24 12:30,中午,58.24333333,1
2024/2/24,12:35,59.94,584,2024/2/24 12:35,中午,58.39833333,1
2024/2/24,12:40,58.27,610,2024/2/24 12:40,中午,58.42,1
2024/2/24,12:45,57.36,618,2024/2/24 12:45,中午,58.43833333,1
2024/2/24,12:50,57.36,618,2024/2/24 12:50,中午,58.45666667,1
2024/2/24,12:55,57.95,640,2024/2/24 12:55,中午,58.335,1
2024/2/24,13:00,57.95,640,2024/2/24 13:00,中午,58.21333333,1
2024/2/24,13:05,58.45,661,2024/2/24 13:05,中午,58.10583333,1
2024/2/24,13:10,59.51,598,2024/2/24 13:10,中午,58.26333333,1
2024/2/24,13:15,59.23,607,2024/2/24 13:15,中午,58.3225,1
2024/2/24,13:20,59.23,607,2024/2/24 13:20,中午,58.38166667,1
2024/2/24,13:25,60.29,628,2024/2/24 13:25,中午,58.79,0
2024/2/24,13:30,62.13,616,2024/2/24 13:30,中午,58.9725,0
2024/2/24,13:35,62.13,616,2024/2/24 13:35,中午,59.155,0
2024/2/24,13:40,59.66,661,2024/2/24 13:40,中午,59.27083333,0
2024/2/24,13:45,58.54,657,2024/2/24 13:45,中午,59.36916667,1
2024/2/24,13:50,58.54,657,2024/2/24 13:50,中午,59.4675,1
2024/2/24,13:55,55.99,617,2024/2/24 13:55,中午,59.30416667,1
2024/2/24,14:00,55.99,617,2024/2/24 14:00,中午,59.14083333,1
2024/2/24,14:05,63.63,645,2024/2/24 14:05,中午,59.5725,1
2024/2/24,14:10,63.36,646,2024/2/24 14:10,中午,59.89333333,0
2024/2/24,14:15,63.24,677,2024/2/24 14:15,中午,60.2275,0
2024/2/24,14:20,63.24,677,2024/2/24 14:20,中午,60.56166667,0
2024/2/24,14:25,67.15,724,2024/2/24 14:25,中午,61.13333333,0
2024/2/24,14:30,72.57,673,2024/2/24 14:30,中午,62.00333333,0
2024/2/24,14:35,72.57,673,2024/2/24 14:35,中午,62.87333333,0
2024/2/24,14:40,73.31,609,2024/2/24 14:40,中午,64.01083333,0
2024/2/24,14:45,76.31,682,2024/2/24 14:45,中午,65.49166667,0
2024/2/24,14:50,76.31,682,2024/2/24 14:50,中午,66.9725,0
2024/2/24,14:55,83.44,624,2024/2/24 14:55,中午,69.26,0
2024/2/24,15:00,83.44,624,2024/2/24 15:00,傍晚,71.5475,0
2024/2/24,15:05,91.49,570,2024/2/24 15:05,傍晚,73.86916667,0
2024/2/24,15:10,91.52,575,2024/2/24 15:10,傍晚,76.21583333,0
2024/2/24,15:15,90,571,2024/2/24 15:15,傍晚,78.44583333,0
2024/2/24,15:20,90,571,2024/2/24 15:20,傍晚,80.67583333,0
2024/2/24,15:25,91.48,568,2024/2/24 15:25,傍晚,82.70333333,0
2024/2/24,15:30,93.68,528,2024/2/24 15:30,傍晚,84.4625,0
2024/2/24,15:35,93.68,528,2024/2/24 15:35,傍晚,86.22166667,0
2024/2/24,15:40,96.74,521,2024/2/24 15:40,傍晚,88.17416667,0
2024/2/24,15:45,96.55,494,2024/2/24 15:45,傍晚,89.86083333,0
2024/2/24,15:50,96.55,494,2024/2/24 15:50,傍晚,91.5475,0
2024/2/24,15:55,99.46,460,2024/2/24 15:55,傍晚,92.8825,0
2024/2/24,16:00,99.46,460,2024/2/24 16:00,傍晚,94.2175,0
2024/2/24,16:05,86.83,560,2024/2/24 16:05,傍晚,93.82916667,0
2024/2/24,16:10,90.79,574,2024/2/24 16:10,傍晚,93.76833333,0
2024/2/24,16:15,93.32,534,2024/2/24 16:15,傍晚,94.045,0
2024/2/24,16:20,93.32,534,2024/2/24 16:20,傍晚,94.32166667,0
2024/2/24,16:25,94.87,498,2024/2/24 16:25,傍晚,94.60416667,0
2024/2/24,16:30,96.71,521,2024/2/24 16:30,傍晚,94.85666667,0
2024/2/24,16:35,96.71,521,2024/2/24 16:35,傍晚,95.10916667,0
2024/2/24,16:40,98.45,474,2024/2/24 16:40,傍晚,95.25166667,0
2024/2/24,16:45,98.28,430,2024/2/24 16:45,傍晚,95.39583333,0
2024/2/24,16:50,98.28,430,2024/2/24 16:50,傍晚,95.54,0
2024/2/24,16:55,97,446,2024/2/24 16:55,傍晚,95.335,0
2024/2/24,17:00,97,446,2024/2/24 17:00,傍晚,95.13,0
2024/2/24,17:05,98.68,460,2024/2/24 17:05,傍晚,96.1175,0
2024/2/24,17:10,96.25,419,2024/2/24 17:10,傍晚,96.5725,0
2024/2/24,17:15,98.27,462,2024/2/24 17:15,傍晚,96.985,0
2024/2/24,17:20,98.27,462,2024/2/24 17:20,傍晚,97.3975,0
2024/2/24,17:25,98.62,433,2024/2/24 17:25,傍晚,97.71,0
2024/2/24,17:30,101.54,409,2024/2/24 17:30,傍晚,98.1125,0
2024/2/24,17:35,101.54,409,2024/2/24 17:35,傍晚,98.515,0
2024/2/24,17:40,97,441,2024/2/24 17:40,傍晚,98.39416667,0
2024/2/24,17:45,100,422,2024/2/24 17:45,傍晚,98.5375,0
2024/2/24,17:50,100,422,2024/2/24 17:50,傍晚,98.68083333,0
2024/2/24,17:55,95.99,398,2024/2/24 17:55,傍晚,98.59666667,0
2024/2/24,18:00,95.99,398,2024/2/24 18:00,晚上,98.5125,0
2024/2/24,18:05,95.99,417,2024/2/24 18:05,晚上,98.28833333,0
2024/2/24,18:10,99.7,392,2024/2/24 18:10,晚上,98.57583333,0
2024/2/24,18:15,96.55,378,2024/2/24 18:15,晚上,98.4325,0
2024/2/24,18:20,96.55,378,2024/2/24 18:20,晚上,98.28916667,0
2024/2/24,18:25,99.77,371,2024/2/24 18:25,晚上,98.385,0
2024/2/24,18:30,95.56,417,2024/2/24 18:30,晚上,97.88666667,0
2024/2/24,18:35,95.56,417,2024/2/24 18:35,晚上,97.38833333,0
2024/2/24,18:40,97.4,375,2024/2/24 18:40,晚上,97.42166667,0
2024/2/24,18:45,97.29,336,2024/2/24 18:45,晚上,97.19583333,0
2024/2/24,18:50,97.29,336,2024/2/24 18:50,晚上,96.97,0
2024/2/24,18:55,98.42,343,2024/2/24 18:55,晚上,97.1725,0
2024/2/24,19:00,98.42,343,2024/2/24 19:00,晚上,97.375,0
2024/2/24,19:05,98.42,374,2024/2/24 19:05,晚上,97.5775,0
2024/2/24,19:10,98.05,355,2024/2/24 19:10,晚上,97.44,0
2024/2/24,19:15,98.28,328,2024/2/24 19:15,晚上,97.58416667,0
2024/2/24,19:20,98.28,328,2024/2/24 19:20,晚上,97.72833333,0
2024/2/24,19:25,98.36,275,2024/2/24 19:25,晚上,97.61083333,0
2024/2/24,19:30,99.92,312,2024/2/24 19:30,晚上,97.97416667,0
2024/2/24,19:35,99.92,312,2024/2/24 19:35,晚上,98.3375,0
2024/2/24,19:40,97.96,329,2024/2/24 19:40,晚上,98.38416667,0
2024/2/24,19:45,93.72,321,2024/2/24 19:45,晚上,98.08666667,0
2024/2/24,19:50,93.72,321,2024/2/24 19:50,晚上,97.78916667,0
2024/2/24,19:55,101.74,278,2024/2/24 19:55,晚上,98.06583333,0
2024/2/24,20:00,101.74,278,2024/2/24 20:00,晚上,98.3425,0
2024/2/24,20:05,95.03,298,2024/2/24 20:05,晚上,98.06,0
2024/2/24,20:10,98.22,342,2024/2/24 20:10,晚上,98.07416667,0
2024/2/24,20:15,94.69,318,2024/2/24 20:15,晚上,97.775,0
2024/2/24,20:20,94.69,318,2024/2/24 20:20,晚上,97.47583333,0
2024/2/24,20:25,98.45,301,2024/2/24 20:25,晚上,97.48333333,0
2024/2/24,20:30,100.47,273,2024/2/24 20:30,晚上,97.52916667,0
2024/2/24,20:35,100.47,273,2024/2/24 20:35,晚上,97.575,0
2024/2/24,20:40,98.77,288,2024/2/24 20:40,晚上,97.6425,0
2024/2/24,20:45,97.09,298,2024/2/24 20:45,晚上,97.92333333,0
2024/2/24,20:50,97.09,298,2024/2/24 20:50,晚上,98.20416667,0
2024/2/24,20:55,98.61,300,2024/2/24 20:55,晚上,97.94333333,0
2024/2/24,21:00,98.61,300,2024/2/24 21:00,晚上,97.6825,0
2024/2/24,21:05,101.69,299,2024/2/24 21:05,晚上,98.2375,0
2024/2/24,21:10,102.52,284,2024/2/24 21:10,晚上,98.59583333,0
2024/2/24,21:15,99.95,307,2024/2/24 21:15,晚上,99.03416667,0
2024/2/24,21:20,99.95,307,2024/2/24 21:20,晚上,99.4725,0
2024/2/24,21:25,101.57,333,2024/2/24 21:25,晚上,99.7325,0
2024/2/24,21:30,102.95,286,2024/2/24 21:30,晚上,99.93916667,0
2024/2/24,21:35,102.95,286,2024/2/24 21:35,晚上,100.1458333,0
2024/2/24,21:40,101.99,315,2024/2/24 21:40,晚上,100.4141667,0
2024/2/24,21:45,99.58,306,2024/2/24 21:45,晚上,100.6216667,0
2024/2/24,21:50,99.58,306,2024/2/24 21:50,晚上,100.8291667,0
2024/2/24,21:55,103.78,286,2024/2/24 21:55,晚上,101.26,0
2024/2/24,22:00,103.78,286,2024/2/24 22:00,晚上,101.6908333,0
2024/2/24,22:05,97.09,298,2024/2/24 22:05,晚上,101.3075,0
2024/2/24,22:10,98.27,340,2024/2/24 22:10,晚上,100.9533333,0
2024/2/24,22:15,102.25,297,2024/2/24 22:15,晚上,101.145,0
2024/2/24,22:20,102.25,297,2024/2/24 22:20,晚上,101.3366667,0
2024/2/24,22:25,103.68,302,2024/2/24 22:25,晚上,101.5125,0
2024/2/24,22:30,101.64,273,2024/2/24 22:30,晚上,101.4033333,0
2024/2/24,22:35,101.64,273,2024/2/24 22:35,晚上,101.2941667,0
2024/2/24,22:40,101.91,302,2024/2/24 22:40,晚上,101.2875,0
2024/2/24,22:45,104.18,243,2024/2/24 22:45,晚上,101.6708333,0
2024/2/24,22:50,104.18,243,2024/2/24 22:50,晚上,102.0541667,0
2024/2/24,22:55,105.81,241,2024/2/24 22:55,晚上,102.2233333,0
2024/2/24,23:00,105.81,241,2024/2/24 23:00,晚上,102.3925,0
2024/2/24,23:05,105.83,260,2024/2/24 23:05,晚上,103.1208333,0
2024/2/24,23:10,102.02,266,2024/2/24 23:10,晚上,103.4333333,0
2024/2/24,23:15,101.62,261,2024/2/24 23:15,晚上,103.3808333,0
2024/2/24,23:20,101.62,261,2024/2/24 23:20,晚上,103.3283333,0
2024/2/24,23:25,103.09,185,2024/2/24 23:25,晚上,103.2791667,0
2024/2/24,23:30,105.28,191,2024/2/24 23:30,晚上,103.5825,0
2024/2/24,23:35,105.28,191,2024/2/24 23:35,晚上,103.8858333,0
2024/2/24,23:40,105.75,192,2024/2/24 23:40,晚上,104.2058333,0
2024/2/24,23:45,104.38,191,2024/2/24 23:45,晚上,104.2225,0
2024/2/24,23:50,104.38,191,2024/2/24 23:50,晚上,104.2391667,0
2024/2/24,23:55,105.9,145,2024/2/24 23:55,晚上,104.2466667,0
2024/3/2,00:00,101.98,148,2024/3/2 00:00,清晨,103.9275,0
2024/3/2,00:05,100.99,140,2024/3/2 00:05,清晨,103.5241667,0
2024/3/2,00:10,101.43,140,2024/3/2 00:10,清晨,103.475,0
2024/3/2,00:15,102.63,114,2024/3/2 00:15,清晨,103.5591667,0
2024/3/2,00:20,102.63,114,2024/3/2 00:20,清晨,103.6433333,0
2024/3/2,00:25,105.08,100,2024/3/2 00:25,清晨,103.8091667,0
2024/3/2,00:30,106.29,82,2024/3/2 00:30,清晨,103.8933333,0
2024/3/2,00:35,106.29,82,2024/3/2 00:35,清晨,103.9775,0
2024/3/2,00:40,104.43,82,2024/3/2 00:40,清晨,103.8675,0
2024/3/2,00:45,100.71,85,2024/3/2 00:45,清晨,103.5616667,0
2024/3/2,00:50,100.71,85,2024/3/2 00:50,清晨,103.2558333,0
2024/3/2,00:55,102.11,74,2024/3/2 00:55,清晨,102.94,0
2024/3/2,01:00,102.11,74,2024/3/2 01:00,清晨,102.9508333,0
2024/3/2,01:05,107.4,68,2024/3/2 01:05,清晨,103.485,0
2024/3/2,01:10,104.25,79,2024/3/2 01:10,清晨,103.72,0
2024/3/2,01:15,105.66,89,2024/3/2 01:15,清晨,103.9725,0
2024/3/2,01:20,105.66,89,2024/3/2 01:20,清晨,104.225,0
2024/3/2,01:25,106.46,72,2024/3/2 01:25,清晨,104.34,0
2024/3/2,01:30,105.91,46,2024/3/2 01:30,清晨,104.3083333,0
2024/3/2,01:35,105.91,46,2024/3/2 01:35,清晨,104.2766667,0
2024/3/2,01:40,104.55,53,2024/3/2 01:40,清晨,104.2866667,0
2024/3/2,01:45,106.83,64,2024/3/2 01:45,清晨,104.7966667,0
2024/3/2,01:50,106.83,64,2024/3/2 01:50,清晨,105.3066667,0
2024/3/2,01:55,104.49,37,2024/3/2 01:55,清晨,105.505,0
2024/3/2,02:00,104.49,37,2024/3/2 02:00,清晨,105.7033333,0
2024/3/2,02:05,106.88,50,2024/3/2 02:05,清晨,105.66,0
2024/3/2,02:10,100.46,41,2024/3/2 02:10,清晨,105.3441667,0
2024/3/2,02:15,104.28,47,2024/3/2 02:15,清晨,105.2291667,0
2024/3/2,02:20,104.28,47,2024/3/2 02:20,清晨,105.1141667,0
2024/3/2,02:25,103.58,33,2024/3/2 02:25,清晨,104.8741667,0
2024/3/2,02:30,106.84,37,2024/3/2 02:30,清晨,104.9516667,0
2024/3/2,02:35,106.84,37,2024/3/2 02:35,清晨,105.0291667,0
2024/3/2,02:40,101.47,38,2024/3/2 02:40,清晨,104.7725,0
2024/3/2,02:45,107.42,38,2024/3/2 02:45,清晨,104.8216667,0
2024/3/2,02:50,107.42,38,2024/3/2 02:50,清晨,104.8708333,0
2024/3/2,02:55,103.53,30,2024/3/2 02:55,清晨,104.7908333,0
2024/3/2,03:00,103.53,30,2024/3/2 03:00,清晨,104.7108333,0
2024/3/2,03:05,104.71,28,2024/3/2 03:05,清晨,104.53,0
2024/3/2,03:10,101.27,41,2024/3/2 03:10,清晨,104.5975,0
2024/3/2,03:15,102.7,30,2024/3/2 03:15,清晨,104.4658333,0
2024/3/2,03:20,102.7,30,2024/3/2 03:20,清晨,104.3341667,0
2024/3/2,03:25,101.09,33,2024/3/2 03:25,清晨,104.1266667,0
2024/3/2,03:30,101.22,36,2024/3/2 03:30,清晨,103.6583333,0
2024/3/2,03:35,101.22,36,2024/3/2 03:35,清晨,103.19,0
2024/3/2,03:40,106.48,29,2024/3/2 03:40,清晨,103.6075,0
2024/3/2,03:45,106.11,35,2024/3/2 03:45,清晨,103.4983333,0
2024/3/2,03:50,106.11,35,2024/3/2 03:50,清晨,103.3891667,0
2024/3/2,03:55,100.54,39,2024/3/2 03:55,清晨,103.14,0
2024/3/2,04:00,100.54,39,2024/3/2 04:00,清晨,102.8908333,0
2024/3/2,04:05,107.84,31,2024/3/2 04:05,清晨,103.1516667,0
2024/3/2,04:10,101.09,35,2024/3/2 04:10,清晨,103.1366667,0
2024/3/2,04:15,105.43,56,2024/3/2 04:15,清晨,103.3641667,0
2024/3/2,04:20,105.43,56,2024/3/2 04:20,清晨,103.5916667,0
2024/3/2,04:25,96.92,39,2024/3/2 04:25,清晨,103.2441667,0
2024/3/2,04:30,101.52,31,2024/3/2 04:30,清晨,103.2691667,0
2024/3/2,04:35,101.52,31,2024/3/2 04:35,清晨,103.2941667,0
2024/3/2,04:40,101.23,61,2024/3/2 04:40,清晨,102.8566667,0
2024/3/2,04:45,101.61,67,2024/3/2 04:45,清晨,102.4816667,0
2024/3/2,04:50,101.61,67,2024/3/2 04:50,清晨,102.1066667,0
2024/3/2,04:55,104.76,63,2024/3/2 04:55,清晨,102.4583333,0
2024/3/2,05:00,104.76,63,2024/3/2 05:00,清晨,102.81,0
2024/3/2,05:05,101.52,79,2024/3/2 05:05,清晨,102.2833333,0
2024/3/2,05:10,101.6,81,2024/3/2 05:10,清晨,102.3258333,0
2024/3/2,05:15,101.4,106,2024/3/2 05:15,清晨,101.99,0
2024/3/2,05:20,101.4,106,2024/3/2 05:20,清晨,101.6541667,0
2024/3/2,05:25,104.95,101,2024/3/2 05:25,清晨,102.3233333,0
2024/3/2,05:30,102.8,107,2024/3/2 05:30,清晨,102.43,0
2024/3/2,05:35,102.8,107,2024/3/2 05:35,清晨,102.5366667,0
2024/3/2,05:40,103.39,152,2024/3/2 05:40,清晨,102.7166667,0
2024/3/2,05:45,104,160,2024/3/2 05:45,清晨,102.9158333,0
2024/3/2,05:50,104,160,2024/3/2 05:50,清晨,103.115,0
2024/3/2,05:55,102.54,213,2024/3/2 05:55,清晨,102.93,0
2024/3/2,06:00,102.54,213,2024/3/2 06:00,早上,102.745,0
2024/3/2,06:05,103.53,196,2024/3/2 06:05,早上,102.9125,0
2024/3/2,06:10,105.02,231,2024/3/2 06:10,早上,103.1975,0
2024/3/2,06:15,103.53,229,2024/3/2 06:15,早上,103.375,0
2024/3/2,06:20,103.53,229,2024/3/2 06:20,早上,103.5525,0
2024/3/2,06:25,104,240,2024/3/2 06:25,早上,103.4733333,0
2024/3/2,06:30,101.41,313,2024/3/2 06:30,早上,103.3575,0
2024/3/2,06:35,101.41,313,2024/3/2 06:35,早上,103.2416667,0
2024/3/2,06:40,103.48,329,2024/3/2 06:40,早上,103.2491667,0
2024/3/2,06:45,102.91,375,2024/3/2 06:45,早上,103.1583333,0
2024/3/2,06:50,102.91,375,2024/3/2 06:50,早上,103.0675,0
2024/3/2,06:55,97,486,2024/3/2 06:55,早上,102.6058333,0
2024/3/2,07:00,97,486,2024/3/2 07:00,早上,102.1441667,0
2024/3/2,07:05,95.08,501,2024/3/2 07:05,早上,101.44,0
2024/3/2,07:10,93.4,517,2024/3/2 07:10,早上,100.4716667,0
2024/3/2,07:15,91.96,569,2024/3/2 07:15,早上,99.5075,0
2024/3/2,07:20,91.96,569,2024/3/2 07:20,早上,98.54333333,0
2024/3/2,07:25,91.68,571,2024/3/2 07:25,早上,97.51666667,0
2024/3/2,07:30,91.24,629,2024/3/2 07:30,早上,96.66916667,0
2024/3/2,07:35,91.24,629,2024/3/2 07:35,早上,95.82166667,0
2024/3/2,07:40,87.44,607,2024/3/2 07:40,早上,94.485,0
2024/3/2,07:45,83.94,637,2024/3/2 07:45,早上,92.90416667,0
2024/3/2,07:50,83.94,637,2024/3/2 07:50,早上,91.32333333,0
2024/3/2,07:55,78.39,652,2024/3/2 07:55,早上,89.7725,0
2024/3/2,08:00,78.39,652,2024/3/2 08:00,早上,88.22166667,0
2024/3/2,08:05,69.76,682,2024/3/2 08:05,早上,86.11166667,0
2024/3/2,08:10,69.76,682,2024/3/2 08:10,早上,84.14166667,0
2024/3/2,08:15,68.81,656,2024/3/2 08:15,早上,82.2125,0
2024/3/2,08:20,68.81,656,2024/3/2 08:20,早上,80.28333333,0
2024/3/2,08:25,70.23,668,2024/3/2 08:25,早上,78.49583333,0
2024/3/2,08:30,68.25,680,2024/3/2 08:30,早上,76.58,0
2024/3/2,08:35,68.25,680,2024/3/2 08:35,早上,74.66416667,0
2024/3/2,08:40,64.71,674,2024/3/2 08:40,早上,72.77,0
2024/3/2,08:45,61.99,649,2024/3/2 08:45,早上,70.94083333,0
2024/3/2,08:50,61.99,649,2024/3/2 08:50,早上,69.11166667,0
2024/3/2,08:55,62.85,648,2024/3/2 08:55,早上,67.81666667,0
2024/3/2,09:00,62.85,648,2024/3/2 09:00,早上,66.52166667,0
2024/3/2,09:05,60.51,639,2024/3/2 09:05,早上,65.75083333,0
2024/3/2,09:10,61.18,692,2024/3/2 09:10,早上,65.03583333,0
2024/3/2,09:15,61.64,625,2024/3/2 09:15,早上,64.43833333,0
2024/3/2,09:20,61.64,625,2024/3/2 09:20,早上,63.84083333,0
2024/3/2,09:25,56.51,680,2024/3/2 09:25,早上,62.6975,1
2024/3/2,09:30,54.74,635,2024/3/2 09:30,早上,61.57166667,1
2024/3/2,09:35,54.74,635,2024/3/2 09:35,早上,60.44583333,1
2024/3/2,09:40,53.28,634,2024/3/2 09:40,早上,59.49333333,1
